year,geo_code,geo_level,FSA,GNR,GNR_LF,data_quality_flag,alt_geo_code,pop_2016,num_private_dwellings,num_dwellings_occupied,pct_age_0_14,pct_age_15_64,pct_age_64_plus,median_age,avg_household_size,avg_census_family_size,median_income_recipients,median_income_household,pct_LIM_AT,pct_LIM_AT_age_under18,pct_LIM_AT_age_under6,pct_LIM_AT_age_18_64,pct_LIM_AT_age_65_plus,pct_participation_rate,pct_employed,pct_unemployed,pct_cdn_citizens,pct_immigrants,pct_aboriginal,pct_visible_minority,pct_home_owners,pct_home_rent,pct_education_none,pct_education_uni_higher,pct_non_movers
2016,M5C,2,M5C,6,4.7,0,01M5C,2951,1879,1721,5.3,86.1,8.6,36.4,1.6,2.3,56277,83872,14.5,30.6,23.5,13.2,14.9,82.7,77.1,6.8,0.896243292,0.354203936,0.0125,0.400715564,0.525568182,0.477272727,0.02283105,29.8,0.790613718
2016,M5E,2,M5E,4.1,6.8,1,01M5E,9118,6232,5682,5.3,82.3,12.4,34.5,1.6,2.3,60358,89969,14,20.2,16.9,12.2,22.5,79.4,76,4.3,0.861863489,0.369105691,0.010298103,0.435772358,0.415425066,0.585451358,0.007320644,102.9,0.739010989
2016,M5G,2,M5G,4.3,7.4,101,01M5G,8423,5876,4929,7.4,86.9,5.8,29.2,1.7,2.5,28422,49696,37.3,43.5,36.8,37.2,30.1,65.6,60.8,7.4,0.690777577,0.414104882,0.009644364,0.678722122,0.317073171,0.682926829,0.020771513,37.85714286,0.688564477
2016,M5H,2,M5H,6.2,11.9,111,01M5H,2005,1718,1243,4,91.5,4.5,31.7,1.6,2.3,55117,86101,17.9,29.4,9.1,17.8,12.5,83.1,79,4.9,0.839793282,0.395348837,0.007751938,0.436692506,0.448,0.552,0.006289308,127.5,0.624020888
2016,M5J,2,M5J,4,5.6,1,01M5J,14545,9913,8649,6.2,82.9,10.9,33.3,1.7,2.4,55508,85077,14.6,18.1,14,14.5,12.9,78.3,74.5,4.8,0.811884669,0.418980668,0.004922644,0.463620387,0.470553936,0.529446064,0.009779951,76.6,0.711300035
2016,M5K,2,M5K,NA,NA,9999,01M5K,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,M5L,2,M5L,NA,NA,9999,01M5L,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,M5M,2,M5M,1.9,2.7,0,01M5M,25975,9824,9408,21.1,64.4,14.5,41.2,2.8,3.2,56714,136982,7.6,6.3,5.9,7.8,9.3,66.7,62.8,5.8,0.92969204,0.257264626,0.00174351,0.206315382,0.783826638,0.216701903,0.025349981,27.94029851,0.902853792
2016,M5N,2,M5N,2.9,4.8,0,01M5N,16610,6889,6486,18.5,66,15.4,39.9,2.5,3.2,45344,94106,12.3,11.5,11.8,12.5,12.6,68.9,63.7,7.6,0.877309906,0.299303241,0.004544078,0.203271736,0.485801995,0.514965464,0.031710079,20.125,0.878630388
2016,M5P,2,M5P,3,3.4,0,01M5P,19423,10078,9350,12.9,67.6,19.6,41.7,2.1,2.8,50153,85309,11.5,11.6,9.8,12.6,8,68.5,64.2,6.1,0.899895996,0.276579153,0.00649857,0.211388456,0.411159263,0.588840737,0.020427112,33.25,0.824161426
2016,M5R,2,M5R,6.8,6.1,101,01M5R,26496,15786,13953,7.3,72.4,20.3,39.3,1.8,2.5,43152,68881,19.6,17.2,14.1,21.4,13.4,70.4,65.6,6.9,0.891575977,0.28254736,0.010076582,0.250100766,0.349552773,0.650447227,0.025390625,27.66666667,0.775086505
2016,M5S,2,M5S,7.6,8,101,01M5S,15372,9380,7878,5.6,78.9,15.5,31.6,1.8,2.5,28173,52966,30.4,22.6,15.7,34.1,13.3,65.1,58.6,9.9,0.761021693,0.358167191,0.007694998,0.451364591,0.380025126,0.619346734,0.028481013,25.68888889,0.67688513
2016,M5T,2,M5T,5.5,8.7,101,01M5T,17748,9480,8537,7.4,77.2,15.4,34.3,2,2.6,20336,43986,32.9,35.9,33.1,30.2,44.7,62.5,57.3,8.2,0.828818444,0.438616715,0.008357349,0.60259366,0.293739029,0.706260971,0.132388862,3.58302583,0.780905398
2016,M5V,2,M5V,4.6,6,101,01M5V,49195,35058,30726,5.1,90.9,4,31.4,1.6,2.3,52970,77752,16.2,26.1,18.9,15.5,19.9,86.1,81.7,5.1,0.835912678,0.332957573,0.009838082,0.425189588,0.431803385,0.568196615,0.018850754,37.53793103,0.661868268
2016,M5W,2,M5W,NA,NA,9999,01M5W,15,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,M5X,2,M5X,NA,NA,9999,01M5X,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,M6A,2,M6A,5.5,5.3,0,01M6A,21048,8751,8074,18.2,64.1,17.7,39,2.5,3.1,26757,53933,24.1,31.3,27.5,21.2,24.8,63.2,57.4,9.2,0.819028936,0.497793036,0.00564002,0.518636587,0.402484472,0.598136646,0.091866029,4.026041667,0.879413227
2016,M6B,2,M6B,3.7,5.3,0,01M6B,28522,11375,10728,16.4,66,17.5,40.7,2.6,3.1,30257,66282,15.5,17.4,18.7,14.8,16,65,60,7.7,0.85553743,0.497009244,0.00616277,0.343483777,0.500467727,0.499064546,0.108045977,3.808510638,0.906857352
2016,M6C,2,M6C,3.6,3.7,0,01M6C,24596,11043,10484,15.8,69,15.3,39,2.3,2.9,35726,69058,14.4,12.1,11.2,14.3,18.1,71.7,66.8,6.9,0.892834891,0.334025758,0.011214953,0.284586622,0.494505495,0.505972289,0.062803609,8.828729282,0.884963197
2016,M6E,2,M6E,3.8,6,1,01M6E,38041,15809,14721,14,70.2,15.8,40.8,2.6,2.9,26995,61113,16.4,19.6,19.2,15.2,18.4,65.1,60.3,7.3,0.817188734,0.523822058,0.008290565,0.404053698,0.575296108,0.424703892,0.213914615,1.167898627,0.883557092
2016,M6G,2,M6G,5.2,4.1,0,01M6G,32086,14312,13424,11.8,70.6,17.6,38.2,2.3,2.8,32929,72363,13.7,11.3,10.4,13.5,17.3,71,66.7,6.1,0.916854294,0.314520019,0.011418463,0.244612416,0.494968319,0.505031681,0.067047817,8.387596899,0.839384117
2016,M6H,2,M6H,3.7,5.6,101,01M6H,44950,20573,19209,11.8,75.4,12.8,36.4,2.3,2.7,29554,63550,16.5,18.2,16.5,16.4,15.8,71.2,66.1,7.2,0.872239748,0.388957746,0.011491663,0.313352113,0.46923879,0.53076121,0.139979159,3.014888337,0.844874715
2016,M6J,2,M6J,4.9,6.6,101,01M6J,32684,16333,15063,9.9,78.2,11.9,35.1,2.1,2.6,34929,71745,14.9,16.2,13.7,14.9,13.7,75.3,70.7,6,0.89312253,0.323320158,0.009486166,0.286324111,0.486763733,0.513567174,0.092891211,5.650366748,0.797921663
2016,M6K,2,M6K,5.2,6.2,101,01M6K,40957,23344,22023,8.9,80.9,10.3,34.6,1.8,2.6,31915,54000,24.5,33.4,29.7,21.8,37.7,75.2,70,6.8,0.866069174,0.383566831,0.019563297,0.422567209,0.285389167,0.714838416,0.106659638,4.232289951,0.786778754
2016,M6L,2,M6L,3.9,7,0,01M6L,20616,7611,7387,16.8,63.9,19.3,41.2,2.7,3,25588,54933,23.1,35.7,40.5,20.8,16.1,57.5,52.7,8.4,0.84868256,0.540276035,0.003012048,0.516185696,0.482993197,0.516326531,0.182082324,1.143617021,0.910058272
2016,M6M,2,M6M,4.4,5.9,101,01M6M,42434,16799,16020,17.3,68.9,13.7,38.7,2.6,3,25307,52730,23.5,34.2,36.8,20.9,19.4,62.1,55.7,10.3,0.837713068,0.554095644,0.009114583,0.60250947,0.461034913,0.538653367,0.249044586,0.656436488,0.904334291
2016,M6N,2,M6N,3.7,5.9,1,01M6N,41243,17239,16250,15.4,70.4,14.3,39.9,2.5,2.9,25857,57771,21.2,27.8,27.2,19.3,21.2,62.3,56.9,8.6,0.876780714,0.487641544,0.013635257,0.437545654,0.588543271,0.411456729,0.233966245,0.851217313,0.900725797
2016,M6P,2,M6P,4.1,5,0,01M6P,40035,19924,18972,13.4,73.9,12.7,37.8,2.1,2.7,38497,68983,15.9,14.5,12.9,15.5,19.9,72.9,68.1,6.5,0.899723896,0.329819277,0.011044177,0.25251004,0.424290221,0.575709779,0.057681215,9.92,0.838250254
2016,M6R,2,M6R,4.9,4.6,1,01M6R,19857,9205,8598,15.6,72.3,12.1,38.4,2.2,2.9,41895,78580,12,8.5,8,12.7,14.4,76.9,72.6,5.6,0.939182195,0.223861284,0.011904762,0.144409938,0.488143436,0.511856564,0.047923323,12.34166667,0.856955724
2016,M6S,2,M6S,3.3,4.1,0,01M6S,34299,15261,14655,18.1,67.8,14.1,39.9,2.3,2.9,47751,90288,12.1,14.5,12.2,11.4,11.8,70.6,66.3,6.2,0.936154527,0.289442642,0.011206134,0.210852256,0.659261791,0.341079973,0.035400452,17.32624113,0.872572453
2016,M7A,2,M7A,NA,NA,9999,01M7A,10,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,M7Y,2,M7Y,NA,NA,9999,01M7Y,10,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,M8V,2,M8V,3.8,5.9,1,01M8V,37975,22268,19601,11.4,72.6,16,41.6,1.9,2.6,35430,61120,20.9,24,21.7,19.8,22.9,68.5,63.7,7,0.877626536,0.392625876,0.01294926,0.303250529,0.46104888,0.539205703,0.081782054,5.143222506,0.80259636
2016,M8W,2,M8W,3,5.8,0,01M8W,20674,9161,8770,14,70.4,15.6,42.4,2.4,2.8,35811,73201,12.1,13,12.3,12,11.2,68.3,63.8,6.6,0.935008456,0.336313119,0.014979464,0.218893453,0.64045584,0.36011396,0.107084691,2.969581749,0.889187867
2016,M8X,2,M8X,3.1,3.9,0,01M8X,10787,4680,4523,14.5,61.4,24.1,48.1,2.3,2.9,59463,119097,6.3,5.5,7.5,7.1,4.7,62.1,57.6,7.1,0.953147184,0.255087553,0.003311258,0.141031708,0.724100327,0.275899673,0.021004566,33.04347826,0.86565031
2016,M8Y,2,M8Y,3.1,4.3,0,01M8Y,21299,10485,9782,14.8,71.6,13.7,40.4,2.2,2.8,40923,73673,15.8,18.5,18.2,14.7,17.8,71.8,66.9,6.9,0.907305389,0.355209581,0.006467066,0.220359281,0.573770492,0.425717213,0.067407124,6.920454545,0.869312682
2016,M8Z,2,M8Z,3.7,3.4,0,01M8Z,17038,7046,6782,14.5,69.2,16.3,41.4,2.4,2.9,42663,92456,7.5,6.9,6.2,7.2,9,68.7,65,5.4,0.931334333,0.36101949,0.008395802,0.23898051,0.821927888,0.178072112,0.055158325,8.472222222,0.899575243
2016,M9A,2,M9A,3.8,4.5,0,01M9A,35594,15730,15119,13.4,67.6,19,43.1,2.3,2.9,39370,75907,14.5,17.8,19,13.6,14.8,65.1,60.7,6.7,0.888745334,0.413520884,0.006315487,0.292234821,0.50995355,0.49004645,0.057882711,8.793859649,0.858775865
2016,M9B,2,M9B,2.9,3.7,0,01M9B,32400,12617,12292,15.7,67.2,17.2,41.9,2.6,3,39389,88576,11.7,16.8,16.6,11.1,8.1,66.8,61.8,7.5,0.910589333,0.407868139,0.004664179,0.317630597,0.737852185,0.262147815,0.059831461,8.098591549,0.892049026
2016,M9C,2,M9C,3.5,3.4,0,01M9C,38291,15402,15111,13.1,65.7,21.1,46,2.5,2.9,35788,77818,12.1,18.2,19.4,11.6,8.5,63.9,59.4,7,0.917198299,0.450956938,0.008240298,0.277910686,0.711221122,0.289108911,0.075676983,5.265175719,0.892148982
2016,M9L,2,M9L,2.7,5.1,0,01M9L,11950,4122,3746,17,63.5,19.5,40.3,3.2,3.1,23724,62899,18.8,30,32.9,17.5,10.7,56.4,51.2,9.2,0.850939457,0.585386221,0.00125261,0.647181628,0.724966622,0.275033378,0.219349458,0.882129278,0.909475465
2016,M9M,2,M9M,3,7.1,1,01M9M,22263,7757,7310,18.8,67.4,13.9,37.6,3,3.1,24960,61884,20.4,30.1,30.2,18.4,14.4,61.6,55.9,9.3,0.840985442,0.577922078,0.005373936,0.709294513,0.594557823,0.406122449,0.198647506,1.089361702,0.880264056
2016,M9N,2,M9N,4.3,7,1,01M9N,25074,10713,10171,17.3,69.3,13.3,39,2.4,2.9,26356,50545,26.2,35.7,40.5,23.6,24.7,63,57.1,9.4,0.845096057,0.477451972,0.008695652,0.570070779,0.434119961,0.565880039,0.187763713,1.02247191,0.885591486
2016,M9P,2,M9P,3.8,5,0,01M9P,20874,8198,7906,15,61.1,23.9,45.9,2.6,2.9,33225,73425,15.7,26.9,27,14.7,8.8,59,54.3,8,0.9121806,0.438461538,0.00248139,0.315136476,0.617534943,0.381829733,0.088452088,3.761111111,0.901355422
2016,M9R,2,M9R,2.9,5,0,01M9R,33743,12755,12336,18,63.4,18.6,40.6,2.7,3.1,27910,63032,21,33.5,36.4,18.9,12.8,58,52.6,9.3,0.859384251,0.506808763,0.003404885,0.544041451,0.495757576,0.504242424,0.135834788,2.256959315,0.892851791
2016,M9V,2,M9V,3.6,5.5,0,01M9V,55959,17590,16808,19.2,67.7,13.1,35.9,3.3,3.2,22524,59760,23.5,34.3,37.5,21,15.9,58.9,52.4,11.1,0.795333273,0.625576558,0.00605951,0.824816858,0.540910443,0.458792026,0.217428818,1.066666667,0.89160487
2016,M9W,2,M9W,3.6,5.5,0,01M9W,40684,14487,13704,16.2,68.8,15,38.3,2.9,3.1,25866,65826,18.1,26.9,29.3,16.8,11.3,63.7,57.3,10.1,0.860629336,0.527998018,0.005327056,0.694747275,0.605618387,0.394381613,0.137907297,1.865224626,0.88134319
2016,N0A,2,N0A,5.5,6.8,0,01N0A,29853,13934,12148,14.5,63.8,21.7,48.9,2.4,2.8,34849,74166,10,11.2,10.6,9.7,10,60.7,56.9,6.2,0.98490048,0.083905285,0.060559273,0.018531229,0.847646573,0.151114781,0.12037335,0.941176471,0.900190608
2016,N0B,2,N0B,3.5,4.7,0,01N0B,80222,28639,27697,19.4,64.7,15.9,42,2.9,3.1,41810,102175,7.1,9.2,11.8,6.1,7.4,72.3,69.6,3.7,0.979991191,0.11093632,0.012332473,0.041653558,0.885272433,0.114727567,0.14186725,1.685518423,0.920397376
2016,N0C,2,N0C,4.6,8.5,1,01N0C,15438,7727,6087,16.8,63.3,19.9,46.1,2.5,2.9,30331,66944,15.2,20.3,22.9,13.8,14,63.5,59.4,6.4,0.986631888,0.087055755,0.01728073,0.01499837,0.848360656,0.151639344,0.194303797,0.661237785,0.897663705
2016,N0E,2,N0E,4.6,6,0,01N0E,34772,14817,12882,17.3,63.8,18.9,45,2.6,2.9,34398,77325,9.9,12.3,13.2,9,10,64.1,60.3,5.9,0.976008094,0.109697933,0.026452732,0.011851424,0.871351767,0.128648233,0.161912752,0.834196891,0.920549146
2016,N0G,2,N0G,5.1,6.6,0,01N0G,83818,34954,31871,19.7,61.5,18.8,41.8,2.6,3,32160,67460,15.6,21.2,25.7,13.4,15.4,68,64.9,4.6,0.983468554,0.063990728,0.015067407,0.014213384,0.806122449,0.193877551,0.21498173,0.490651558,0.912104905
2016,N0H,2,N0H,6.2,7,0,01N0H,48330,32659,20863,13.7,60.3,26.1,51.9,2.3,2.7,33294,69918,12.6,15.8,17.8,12.5,10.8,57.3,53.7,6.2,0.982489252,0.085989933,0.061556208,0.021497483,0.85125149,0.14636472,0.11001642,1.71641791,0.898486292
2016,N0J,2,N0J,3.8,6.1,0,01N0J,32428,11664,11235,22,63.6,14.5,38.3,2.9,3.2,34597,78266,11,14.8,17.5,9.3,11.2,70.4,67.4,4.4,0.968997055,0.121822691,0.011314321,0.015964042,0.823371989,0.176628011,0.199132858,0.531881804,0.906779661
2016,N0K,2,N0K,4.1,5.4,0,01N0K,24378,9147,8823,21,63.3,15.7,38.6,2.7,3.2,35442,74344,11.7,15.7,18.9,9.9,12.2,73.2,70.5,3.7,0.984518828,0.068410042,0.010880937,0.015481172,0.809469481,0.189960068,0.198011599,0.552301255,0.913698049
2016,N0L,2,N0L,4,4.6,0,01N0L,46908,18494,17687,17.8,64.7,17.5,44.5,2.6,2.9,37533,81932,9.4,11.2,13.2,8.4,11,68.6,65.1,5.2,0.984341253,0.08994709,0.024514039,0.021382289,0.866099291,0.133900709,0.110747855,1.533210332,0.915691635
2016,N0M,2,N0M,4.2,4.4,0,01N0M,64764,30347,25829,16.6,62,21.4,46.2,2.5,2.9,36843,75610,10.1,12.3,12.9,9.1,10.5,66.4,63.3,4.6,0.985722174,0.07872525,0.016013252,0.017038732,0.81475029,0.18524971,0.120855284,1.358974359,0.910677291
2016,N0N,2,N0N,3.9,3.6,0,01N0N,40649,18043,16158,16.8,63.6,19.6,45.2,2.5,2.8,38506,83534,7.9,9.3,10,7.3,8.1,61.8,57.6,6.8,0.981797781,0.071188131,0.041266675,0.021319038,0.851874806,0.145646111,0.075417661,2.117088608,0.913185707
2016,N0P,2,N0P,5.1,5.8,0,01N0P,52190,23164,20931,16.8,63,20.1,45.9,2.4,2.9,32424,65736,13.2,16.5,21.1,12.5,11.8,62,57.9,6.6,0.979619565,0.092391304,0.033478894,0.023388975,0.80608365,0.193203422,0.184655886,0.551934827,0.916993721
2016,N0R,2,N0R,5.4,5.2,0,01N0R,46403,18471,16941,17.7,66.4,16,43.2,2.7,3,41051,89643,6.5,7.3,7.7,6.1,6.9,66.4,63.4,4.5,0.981745325,0.096939343,0.030717863,0.039959929,0.896388396,0.103907638,0.082084958,2.58,0.913624621
2016,N1A,2,N1A,3.5,4.1,0,01N1A,12000,5255,4784,17,61.6,21.4,46.1,2.5,2.8,29561,62259,15.4,19.6,22.2,14.2,14.6,58.7,54.2,7.5,0.983932347,0.089255499,0.023688663,0.016913319,0.770114943,0.229885057,0.181281619,0.479069767,0.886663826
2016,N1C,2,N1C,2.1,2.2,0,01N1C,3829,1244,1236,18.4,71,10.6,41.8,3.1,3.2,49335,134372,3.1,3.2,4.7,3,3.7,75.9,71.4,5.6,0.95703125,0.20703125,0.005208333,0.201822917,0.959839357,0.040160643,0.035885167,13.13333333,0.951570681
2016,N1E,2,N1E,3.6,3.8,0,01N1E,40591,16553,16063,18.9,67,14.1,37.6,2.5,2.9,39376,79269,10,12.6,10.7,8.9,10.6,71.9,68.1,5.3,0.967548677,0.160259611,0.017473789,0.106340489,0.739414695,0.260896638,0.093708463,3.132387707,0.872722672
2016,N1G,2,N1G,4,5.1,0,01N1G,27330,12615,10554,14.9,67,18,39,2.5,2.9,36373,83425,12,13.3,16.8,13.3,5.5,68.6,64,6.7,0.927408793,0.233302152,0.012160898,0.196221474,0.679639298,0.320360702,0.055039048,8.540540541,0.833144583
2016,N1H,2,N1H,3.3,3.5,0,01N1H,43789,19963,19077,14.6,68,17.4,41.6,2.3,2.8,35048,64797,13.7,19,21.4,12.9,11.2,67.4,63,6.5,0.940678948,0.203916116,0.019235226,0.152937087,0.558145626,0.441592457,0.121073435,2.548109966,0.862093187
2016,N1K,2,N1K,1.8,0.6,0,01N1K,9266,2880,2854,19.2,72.7,8,36.7,3.2,3.2,38774,101547,5.3,6.6,7.1,4.8,4.7,74.8,70.3,5.9,0.930601093,0.342263532,0.006557377,0.412793876,0.87366548,0.128113879,0.140417457,1.824324324,0.887659103
2016,N1L,2,N1L,2.9,5.1,0,01N1L,14311,5367,4917,21.2,69,9.7,35.4,2.9,3.2,43601,104358,7.6,6.5,8,8.2,5.9,73.7,69.7,5.4,0.925873632,0.26756089,0.007765619,0.291107975,0.825910931,0.173076923,0.041912246,11.859375,0.847965739
2016,N1M,2,N1M,4.7,3.9,0,01N1M,15998,6696,6319,17.2,62.9,19.9,43.6,2.5,2.9,38357,77873,8.1,9.3,9.7,7.5,8.5,66.3,63.4,4.4,0.970130283,0.106484425,0.02478551,0.029551954,0.772943038,0.227056962,0.092002405,2.189542484,0.866795367
2016,N1P,2,N1P,1.7,2.6,0,01N1P,7594,2338,2328,25.2,68.4,6.4,34.6,3.3,3.3,41691,105438,5.1,6.8,5.3,4.2,6.3,76.9,72.8,5.5,0.95849546,0.224383917,0.014267185,0.141374838,0.920168067,0.077731092,0.109393579,1.510869565,0.931668857
2016,N1R,2,N1R,3.7,5.4,0,01N1R,42210,17534,16948,16.3,66.1,17.6,41.6,2.5,2.8,30759,63306,15.8,24.3,26.5,14,12.5,64,59.4,7.1,0.947235273,0.227228916,0.023493976,0.148656788,0.597394908,0.402605092,0.196290572,0.659167604,0.859614916
2016,N1S,2,N1S,3.2,4.3,0,01N1S,19510,7760,7602,16.7,66.2,17,42.5,2.5,2.9,37026,79267,10.3,14,15.4,8.7,11.8,68.4,64.2,6.2,0.976445957,0.146296781,0.018581523,0.068830149,0.726072607,0.274587459,0.111954459,1.889830508,0.882866208
2016,N1T,2,N1T,2.3,4.5,0,01N1T,17670,5304,5244,21.1,68.8,10.1,36.8,3.3,3.3,37666,109056,6.3,8.8,9.2,5.3,5.4,72.4,67.9,6.2,0.952476381,0.306525472,0.01688609,0.315397825,0.864503817,0.136450382,0.104675877,2.675126904,0.89826087
2016,N2A,2,N2A,3.4,4.6,0,01N2A,29858,11360,11125,18.6,65.4,16.1,39.5,2.6,3,36250,79266,12.4,17.5,18.2,10.6,12.1,66.5,62.2,6.4,0.939157036,0.270904147,0.018524813,0.193948666,0.714670256,0.285329744,0.113800692,2.334254144,0.866092943
2016,N2B,2,N2B,2.9,3.9,0,01N2B,16501,7256,7115,13.7,66.9,19.3,45,2.3,2.8,34374,67375,10.1,12.9,15.2,8.7,11.9,65,60.5,7,0.965475099,0.224633252,0.016804155,0.112469438,0.623504574,0.375791696,0.117449664,1.666666667,0.876387176
2016,N2C,2,N2C,4,4.5,0,01N2C,16111,7219,6912,14.8,69,16.2,37,2.3,2.7,27686,53059,23.8,36.9,39,22,15.7,64.7,59.2,8.5,0.846998063,0.327307941,0.023878671,0.299870884,0.390796202,0.609203798,0.167239404,1.178082192,0.784243217
2016,N2E,2,N2E,3.1,4.1,0,01N2E,39149,13901,13692,20.7,68.7,10.6,35.5,2.8,3.1,34655,77036,11.8,18,19.2,9.8,9.1,72,67.2,6.7,0.929521105,0.300761585,0.019491416,0.272363496,0.688937568,0.310332238,0.1194721,1.813953488,0.871245756
2016,N2G,2,N2G,5.1,6.2,0,01N2G,13407,7718,7044,11,72.1,16.9,38.9,1.9,2.6,29666,48505,22.9,30.5,31.4,22.1,20.9,64.9,59.6,8.2,0.912591452,0.237966885,0.019638044,0.179822873,0.334517045,0.665482955,0.120405577,2.910526316,0.798214979
2016,N2H,2,N2H,4.4,4.9,0,01N2H,21058,10982,10273,13.1,71,15.9,39.9,2,2.7,33835,58335,15.4,17.5,20.6,14.9,15.3,68.4,64,6.3,0.948039452,0.151311042,0.025739716,0.087563146,0.497320994,0.502679006,0.114851485,2.848275862,0.836863891
2016,N2J,2,N2J,4.8,5.5,101,01N2J,18659,10335,8691,11.4,67.9,20.7,39.3,2.1,2.7,31304,60898,17.3,17.5,19.2,19,11.3,62.2,58,6.9,0.884719956,0.201468189,0.015497553,0.191680261,0.573742047,0.425679584,0.094268881,4.494318182,0.795075239
2016,N2K,2,N2K,3.2,2.5,0,01N2K,27253,9747,9607,18.8,69.6,11.7,39.5,2.8,3.1,43523,104552,7.3,8.9,9.9,6.9,6.7,72.6,69.1,4.8,0.949348231,0.211026262,0.013224064,0.193332092,0.838996341,0.16048092,0.060951105,6.873626374,0.889411322
2016,N2L,2,N2L,5.6,7.1,101,01N2L,27758,15798,11944,12.1,71,16.9,33.3,2.3,2.8,28550,60683,22.7,24.2,27.5,25.4,9,58,53.2,8.3,0.832392057,0.227181636,0.012937318,0.2818364,0.464449064,0.535550936,0.076222981,6.482587065,0.740945027
2016,N2M,2,N2M,3.6,5.1,0,01N2M,33221,15003,14504,16.2,68.2,15.6,38.2,2.3,2.8,30403,56576,20.3,30.5,32.8,18.5,14.9,64.9,59.5,8.4,0.911778081,0.265767132,0.026072457,0.224530018,0.498106713,0.501549053,0.161979448,1.537562604,0.813864125
2016,N2N,2,N2N,3.3,4,0,01N2N,26490,8907,8812,18,68.7,13.3,38.8,2.9,3.1,37771,94098,8,12,11.8,6.9,7,71.6,67.2,6.2,0.94996136,0.284196291,0.013330757,0.255216383,0.845629966,0.154370034,0.086729363,3.337349398,0.90600624
2016,N2P,2,N2P,3.4,3.4,0,01N2P,19975,7236,6963,20,68.9,11.1,37.9,2.8,3.1,42316,98347,8.5,10.2,10.5,8.6,4.4,71,66.8,5.9,0.933048075,0.238107224,0.013340045,0.223760383,0.80442541,0.19557459,0.058931019,5.868217054,0.853584138
2016,N2R,2,N2R,2,1.9,0,01N2R,12302,4008,3952,25.4,69.7,4.9,32.2,3.1,3.2,43506,100298,6.8,10.3,10,5.5,5.8,80.4,75.9,5.5,0.940509915,0.309186564,0.008903278,0.317685148,0.874371859,0.125628141,0.060181945,5.534883721,0.792320396
2016,N2T,2,N2T,2.1,4.3,0,01N2T,20701,6980,6909,18.7,69.7,11.6,39.5,3,3.1,42535,109496,9.1,11.4,11.9,8.9,5.4,69.5,64.7,6.9,0.904645477,0.304964539,0.007823961,0.306356968,0.885174419,0.114825581,0.040145985,13.77272727,0.887462981
2016,N2V,2,N2V,3.6,3.8,0,01N2V,16900,5563,5461,19.2,70.4,10.4,38.1,3,3.2,40399,106799,9.2,10.3,10.2,9,6.9,71,65.8,7.4,0.905740181,0.335246149,0.00936273,0.332628399,0.901189387,0.098810613,0.046764546,11,0.864065834
2016,N2Z,2,N2Z,4.1,3.6,0,01N2Z,10856,6044,4674,15.8,60.6,23.5,48.2,2.3,2.7,40313,88512,8.9,11.2,11.5,8.4,8.3,58.2,54.5,6.4,0.976301115,0.121338912,0.024628253,0.055323106,0.80620985,0.19379015,0.06660746,3.693333333,0.879924953
2016,N3A,2,N3A,2.5,2.8,0,01N3A,16123,5966,5907,20.8,60.6,18.6,40.1,2.7,3,43180,93899,5.4,6.6,6.3,5.1,4.4,69.3,66.8,3.6,0.982483578,0.092899593,0.020018768,0.030340945,0.864249578,0.135750422,0.093066833,2.463087248,0.903020668
2016,N3B,2,N3B,5.1,3.2,0,01N3B,12418,4466,4400,21.1,62.3,16.6,38.4,2.7,3.1,39401,87723,8.2,11,12.8,6.6,9.8,72.5,70.1,3.2,0.982508532,0.070392491,0.011513859,0.029010239,0.822043628,0.177956372,0.189234651,1.151111111,0.911370514
2016,N3C,2,N3C,2.2,3.4,0,01N3C,26662,9272,9161,20.6,68.1,11.4,38.2,2.9,3.1,42030,98888,5.6,7.2,7.9,4.7,7.2,75.2,71,5.6,0.967607501,0.16499337,0.017616973,0.149460125,0.849673203,0.15087146,0.088444595,2.666666667,0.897450642
2016,N3E,2,N3E,1.9,4.6,0,01N3E,279,92,92,7.1,75,16.1,46.2,2.9,3.2,47616,171008,5.4,0,0,5.1,0,72.2,70.4,0,0.923076923,0.307692308,0,0.261538462,0.8,0.15,0.135135135,2,0.969230769
2016,N3H,2,N3H,4.5,4.6,0,01N3H,21544,9163,8896,15.3,66.1,18.7,43.4,2.3,2.8,34197,67367,12.6,16.5,18.4,11.6,12,66.2,62.1,6.3,0.968854816,0.153090561,0.019889768,0.096550072,0.639685216,0.35975267,0.146689745,0.955752212,0.880842819
